Name,Exchange,Ticker,corr
SIGNET INDUSTRIES LIMITED,BSE,SIGNETIND.BO,3.51
Sintex Industries Limited,NSI,SINTEX.NS,-50.49
SINDHU TRADE LINKS LIMITED,BSE,SINDHUTRAD.BO,
Simplex Realty Limited,BSE,SIMPLXREA.BO,-29.8
Standard Industries Limited,NSI,SIL.NS,-22.47
Simplex Infrastructures Limited,NSI,SIMPLEXINF.NS,-19.42
SJVN Limited,NSI,SJVN.NS,-1.37
SJVN Limited,BSE,SJVN.BO,-1.78
Skipper Limited,NSI,SKIPPER.NS,
SKP Securities Limited,BSE,SKPSEC.BO,-24.77
SKIPPER LTD,BSE,SKIPPER.BO,
SKF INDIA LTD.,BSE,SKFINDIA.BO,-23.97
SKIL Infrastructure Limited,NSI,SKIL.NS,8.6
Soma Textiles & Industries Limited,BSE,SOMATEX.BO,-53.61
Solid Stone Company Limited,BSE,SOLIDSTON.BO,-10.16
Solar Industries India Limited,NSI,SOLARINDS.NS,5.3
COMPUCOM SOFTWARE LTD.,BSE,COMPUSOFT.BO,-58.08
TELESYS SOFTWARE LTD.,BSE,TELESYS.BO,
CALIFORNIA SOFTWARE CO.LTD.,BSE,CALSOFT.BO,-32.04
B2B Software Technologies Ltd.,BSE,B2BSOFT.BO,-33.27
Compucom Software Limited,NSI,COMPUSOFT.NS,-57.25
WEP SOLUTIONS LTD.,BSE,WEPSOLN.BO,-25.7
INTEGRA TELECOMMUNICATION & SO,BSE,INTELSOFT.BO,
Indian Infotech & Software Ltd.,BSE,INDINFO.BO,
SURANA SOLAR LTD.,BSE,SURANASOL.BO,7.07
aurionPro Solutions Limited,BSE,AURIONPRO.BO,-36.26
Sobha Limited,BSE,SOBHA.BO,10.86
Sonal Mercantile Limited,BSE,SONAL.BO,
California Software Company Limited,NSI,CALSOFT.NS,-16.0
Sobha Limited,NSI,SOBHA.NS,10.81
aurionPro Solutions Limited,NSI,AURIONPRO.NS,-36.68
Take Solutions Ltd.,BSE,TAKE.BO,-19.08
USG TECH SOLUTIONS LTD.,BSE,USGTECH.BO,
Tera Software Ltd.,BSE,TERASOFT.BO,-13.98
The South India Paper Mills Limited,BSE,STHINPA.BO,8.28
Soma Textiles & Industries Limited,NSI,SOMATEX.NS,-31.75
SPS International Ltd.,BSE,SPSINT.BO,
Spl Industries Ltd,BSE,SPLIL.BO,-6.5
SPML Infra Limited,NSI,SPMLINFRA.NS,-44.22
MILK SPECIALITIES LTD.,BSE,MILKSPL.BO,
Spentex Industries Limited,NSI,SPENTEX.NS,-43.41
United Spirits Limited,BSE,UNITDSPR.BO,-13.82
Speciality Restaurants Limited,NSI,SPECIALITY.NS,-29.68
Spentex Industries Limited,BSE,SPENTEX.BO,-29.97
SPL Industries Limited,NSI,SPLIL.NS,-3.63
Vardhman Special Steels Limited,NSI,VSSL.NS,-28.5
Spenta International Limited,BSE,SPENTA.BO,15.55
SPECULAR MARKETING & FINANCING,BSE,SPECMKT.BO,
SRF Limited,NSI,SRF.NS,-6.91
SREECHEM RESINS LTD.,BSE,SRECR.BO,
Sreeleathers Limited,NSI,SREEL.NS,
SRF LTD.,BSE,SRF.BO,-7.12
SREI Infrastructure Finance Limited,NSI,SREINFRA.NS,-31.18
S R Industries Limited,BSE,SRIND.BO,41.79
TVS Srichakra,NSI,TVSSRICHAK.NS,-32.86
SRM Energy Ltd,BSE,SRMENERGY.BO,
TVS Srichakra,BSE,TVSSRICHAK.BO,-33.53
SSPDL Ltd,BSE,SSPDL.BO,-41.92
"Stovec Industries, Ltd.",BSE,STOVACQ.BO,-7.39
Starlog Enterprises Limited,BSE,STARLOG.BO,-3.29
STERLING TOOLS LTD.,BSE,STERTOOLS.BO,-23.19
TATA STEEL LTD.,BSE,TATASTEEL.BO,-35.48
S & T Corporation Limited,BSE,STCORP.BO,
STELLAR CAPITAL SERVICES LTD,BSE,STELLAR.BO,
STANDARD BATTERIES LTD.,BSE,STDBAT.BO,24.12
VISA Steel Ltd.,BSE,VISASTEEL.BO,-41.37
Steelcast Ltd,BSE,STEELCAS.BO,-17.23
Starlite Components Ltd.,BSE,STARLITE.BO,
VISA Steel Limited,NSI,VISASTEEL.NS,-44.87
Tirupati Starch & Chemicals Ltd.,BSE,TIRUSTA.BO,11.59
Sterling Tools Limited,NSI,STERTOOLS.NS,-18.08
STI GRANITE INDIA LTD.,BSE,STIGRAN.BO,
STEL HOLDINGS LIMITED,BSE,STEL.BO,-3.86
STAR DELTA TRANSFORMERS LIMITE,BSE,STARDELTA.BO,-9.65
Step Two Corporation Limited,BSE,STEP2COR.BO,
STEL Holdings Limited,NSI,STEL.NS,-0.12
STAMPEDE CAPITAL LIMITED,BSE,STAMPEDE.BO,
STANDARD SURFACTANTS LTD.,BSE,STDSFAC.BO,
Sterling Green Woods Limited,BSE,STRGRENWO.BO,2.23
STARCOM INFORMATION TECHNOLOGY,BSE,STARCOM.BO,16.78
Suditi Industries Ltd.,BSE,SUDTIND-B.BO,8.06
Sudal Industries Limited,BSE,SUDAI.BO,
SUMEET INDUSTRIES LTD.,BSE,SUMEETINDS.BO,-16.25
Supreme Infrastructure India Limited,NSI,SUPREMEINF.NS,-12.37
Sumeru Industries Ltd.,BSE,SUMERUIND.BO,
Suzlon Energy Limited,NSI,SUZLON.NS,-15.82
Sunteck Realty Limited,NSI,SUNTECK.NS,-36.69
Sumeet Industries Limited.,NSI,SUMEETINDS.NS,-7.17
Sundaram-Clayton Limited,NSI,SUNCLAYLTD.NS,16.54
Suchitra Finance & Trading Com,BSE,SUCHITRA.BO,
Sujala Trading & Holding Ltd.,BSE,SUJALA.BO,
SUMMIT SECURITIES LTD.,BSE,SUMMITSEC.BO,-40.49
Suprajit Engineering Limited,NSI,SUPRAJIT.NS,-31.08
SUBEX LTD.,BSE,SUBEX.BO,-13.4
Superhouse Limited,NSI,SUPERHOUSE.NS,
Summit Securities Limited,NSI,SUMMITSEC.NS,-42.13
Mawana Sugars Limited,NSI,MAWANASUG.NS,-39.14
The Supreme Industries Limited,NSI,SUPREMEIND.NS,10.6
Indian Sucrose Ltd.,BSE,INDSUCR.BO,-19.13
SURAJ LTD.,BSE,SURAJLTD.BO,0.46
SULABH ENGINEERS & SERVICES LT,BSE,SULABEN.BO,
SURAJ INDUSTRIES LTD.,BSE,SURJIND.BO,
SUPRAJIT ENGINEERING LTD.,BSE,SUPRAJIT.BO,-31.14
Super Spinning Mills Limited,NSI,SUPERSPIN.NS,-19.28
Suryalakshmi Cotton Mills Limited,NSI,SURYALAXMI.NS,-50.9
Uttam Sugar Mills Limited,NSI,UTTAMSUGAR.NS,-46.12
Suraj Products Ltd.,BSE,SURAJ.BO,
Subros,BSE,SUBROS.BO,-26.97
Supertex Industries Ltd.,BSE,SUPERTEX.BO,-0.43
Super Bakers (India) Ltd.,BSE,SUPERBAK.BO,7.61
SUDARSHAN CHEMICAL INDUSTRIES,BSE,SUDARSCHEM.BO,-11.72
UGAR SUGAR WORKS LTD.,BSE,UGARSUGAR.BO,-48.9
SURYALAKSHMI COTTON MILLS LTD.,BSE,SURYALAXMI.BO,-50.12
MANGALWEDHA SUN-SOYA LTD.,BSE,MANGALW.BO,
Sundaram Brake Linings Ltd.,BSE,SUNDRMBRAK.BO,1.18
SUPER SPINNING MILLS LTD.,BSE,SUPERSPIN.BO,-24.12
Sunshield Chemicals Ltd.,BSE,SUNSHIEL.BO,-43.61
Sungold Capital Ltd.,BSE,SUNGOLD.BO,
Surat Textile Mills Limited,BSE,SURATEX.BO,-20.59
SUNDARAM-CLAYTON LTD.,BSE,SUNCLAYLTD.BO,17.18
SAKTHI SUGARS LTD.,BSE,SAKHTISUG.BO,-52.9
SUPERHOUSE LTD.,BSE,SUPERHOUSE.BO,-22.68
Sunil Industries Limited,BSE,SUNILTX.BO,
SUPRA TRENDS LIMITED,BSE,SUPRATRE.BO,
Suryavanshi Spinning Mills Limited,BSE,SURYVANSP.BO,
Svam Software Ltd.,BSE,SVAMSOF.BO,35.11
INTEGRA SWITCHGEAR LTD.,BSE,INTEGSW.BO,
Swastika Investmart Limited,BSE,SWASTIKA.BO,3.64
Swagatam Trading & Services Li,BSE,SWAGTAM.BO,
SWORD-EDGE COMMERCIALS LIMITED,BSE,SWORDEDGE.BO,
Swan Energy Limited,NSI,SWANENERGY.NS,-8.18
SWAN ENERGY LTD.,BSE,SWANENERGY.BO,-7.34
Swelect Energy Systems Limited,NSI,SWELECTES.NS,-11.89
Symbiox Investment & Trading C,BSE,SYMBIOX.BO,
Syngene International Limited,NSI,SYNGENE.NS,
INFRONICS SYSTEMS LTD,BSE,INFRONICS.BO,
Banswara Syntex Limited,NSI,BANSWRAS.NS,-32.46
Systematix Corporate Services Limited,BSE,SYSTMTXC.BO,21.23
Prajay Engineers Syndicate Limited,NSI,PRAENG.NS,-31.67
SYSTEMATIX SECURITIES LTD.,BSE,SYTIXSE.BO,
Syngene International Limited,BSE,SYNGENE.BO,
VEDAVAAG SYSTEMS LTD.,BSE,VEDAVAAG.BO,-32.01
Sybly Industries Ltd.,BSE,SYBLY.BO,12.88
Sparc Systems Ltd.,BSE,SPARC.BO,-16.23
Lippi Systems Ltd.,BSE,LIPPISYS.BO,-13.88
WEBSOL ENERGY SYSTEM LTD.,BSE,WEBELSOLAR.BO,-27.92
PRAJAY ENGINEERS SYNDICATE LTD,BSE,PRAENG.BO,-32.63
Talbros Automotive Components Limited,NSI,TALBROAUTO.NS,-14.12
Tata Metaliks Limited,NSI,TATAMETALI.NS,-23.56
Tarmat Limited,NSI,TARMAT.NS,-24.61
Taaza International Ltd,BSE,TAAZAINT.BO,
Tata Teleservices (Maharashtra) Limited,BSE,TTML.BO,-19.08
TALBROS AUTOMOTIVE COMPONENTS,BSE,TALBROAUTO.BO,-14.74
Tamilnadu Telecommunications Limited,NSI,TNTELE.NS,-25.79
Tata Motors Limited,BSE,TATAMOTORS.BO,1.08
Tamboli Capital Limited,BSE,TAMBOLI.BO,-28.01
Tai Industries Limited,BSE,TAIIND.BO,-24.55
Tata Coffee Ltd.,BSE,TATACOFFEE.BO,-1.97
TARINI INTERNATIONAL LTD,BSE,TARINI.BO,
Tata Investment Corporation Ltd.,BSE,TATAINVEST.BO,-18.67
TANFAC INDUSTRIES LTD.,BSE,TANFACIND.BO,-2.76
Tata Investment Corporation Limited,NSI,TATAINVEST.NS,-17.45
Tantia Constructions Limited,NSI,TANTIACONS.NS,-31.49
Tata Communications Limited,BSE,TATACOMM.BO,-47.01
Tata Coffee Limited,NSI,TATACOFFEE.NS,-1.91
Tamilnadu Steel Tubes Ltd.,BSE,TNSTLTU.BO,
TARMAT LTD.,BSE,TARMAT.BO,-29.12
Tanla Solutions Limited,NSI,TANLA.NS,-9.98
Tarapur Transformers Limited,NSI,TARAPUR.NS,
TCI DEVELOPERS LTD.,BSE,TCIDEVELOP.BO,-17.53
TCI Industries Ltd.,BSE,TCIIND.BO,10.21
Indo Tech Transformers Limited,BSE,INDOTECH.BO,-21.05
TeamLease Services Limited,NSI,TEAMLEASE.NS,
Terai Tea Company Limited,BSE,TERAI.BO,-9.89
Balaji Telefilms Ltd.,BSE,BALAJITELE.BO,-24.34
Texplast Industries Ltd.,BSE,TEXPI.BO,
TECHIN,BSE,TECHIN.BO,-10.21
Intense Technologies Ltd.,BSE,INTENTECH.BO,-3.37
SANRHEA TECHNICAL TEXTILES LTD,BSE,SANTETX.BO,
Technocraft Industries (India) Limited,NSI,TIIL.NS,2.55
Ventura Textiles Ltd.,BSE,VENTURA.BO,
TIME TECHNOPLAST LTD.,BSE,TIMETECHNO.BO,-30.34
TECHNOJET CONSULTANTS LTD.,BSE,TECHCON.BO,
Transwarranty Finance Limited,NSI,TFL.NS,3.48
Transwarranty Finance Limited,BSE,TFL.BO,2.8
Indo Thai Securities Limited,NSI,INDOTHAI.NS,-12.83
TILAKNAGAR INDUSTRIES LTD.,BSE,TI.BO,-39.87
Time Technoplast Limited,NSI,TIMETECHNO.NS,-30.22
TIL Limited,NSI,TIL.NS,-25.42
Timken India Limited,NSI,TIMKEN.NS,-27.93
TIPS INDUSTRIES LTD.,BSE,TIPSINDLTD.BO,-5.56
TIVOLI CONSTRUCTION LTD.,BSE,TVOLCON.BO,
Tips Industries Limited,NSI,TIPSINDLTD.NS,-0.54
Tirupati Tyres Ltd.,BSE,TTIL.BO,
TIL Limited,BSE,TIL.BO,-26.59
Timken India Limited,BSE,TIMKEN.BO,-28.76
Titan Company Limited,BSE,TITAN.BO,5.75
Titan Securities Limited,BSE,TITANSEC.BO,-34.43
Titagarh Wagons Limited,NSI,TWL.NS,-31.45
Technocraft Industries (India) Ltd.,BSE,TIIL.BO,2.3
Miven Machine Tools Ltd,BSE,MIVENMACH.BO,
TOKYO PLAST INTERNATIONAL LTD.,BSE,TOKYOPLAST.BO,-20.26
Tokyo Plast International Limited,NSI,TOKYOPLAST.NS,-2.16
THIRANI PROJECTS LTD,BSE,TPROJECT.BO,
TPL PLASTECH LTD. INR10,NSI,TPLPLASTEH.NS,
TRANSCHEM LTD.,BSE,TRANSCHEM.BO,-15.56
TRIVENI ENTERPRISES LTD,BSE,TRIVENIENT.BO,
TRIGYN TECHNOLOGIES LTD.,BSE,TRIGYN.BO,-30.41
Transpek Industry Limited,BSE,TRANSPEK.BO,-30.6
ENBEE TRADE & FINANCE LTD.,BSE,ENBETRD.BO,
Sanco Trans Ltd.,BSE,SANCTRN.BO,-5.69
Transformers & Rectifiers (India) Limited,NSI,TRIL.NS,-36.31
Triveni Engineering & Industries Limited,NSI,TRIVENI.NS,-13.11
TRIVENI ENGINEERING & INDUSTRI,BSE,TRIVENI.BO,-14.18
Regency Trust Ltd.,BSE,REGTRUS.BO,
TRIVENI TURBINE LTD.,BSE,TRITURBINE.BO,-11.56
Transformers & Rectifiers (India) Limited,BSE,TRIL.BO,-37.53
TTI ENTERPRISE LTD,BSE,TTIENT.BO,
TTK PRESTIGE LTD.,BSE,TTKPRESTIG.BO,-21.01
TT Limited,BSE,TTL.BO,-7.2
T.T. Limited,NSI,TTL.NS,-9.88
Triveni Turbine Limited,NSI,TRITURBINE.NS,-9.7
Tuni Textile Mills Ltd.,BSE,TUNITEX.BO,
UNITED BREWERIES LTD.,BSE,UBL.BO,18.48
UCO Bank,NSI,UCOBANK.NS,-54.57
UCO BANK,BSE,UCOBANK.BO,-54.22
Uflex Limited,BSE,UFLEX.BO,-51.54
UJAAS ENERGY LIMITED,BSE,UJAAS.BO,-34.37
Ujaas Energy Ltd.,NSI,UJAAS.NS,-32.58
Ultracab (India) Limited,BSE,ULTRACAB.BO,
Umiya Tubes Limited,BSE,UMIYA.BO,
Unitech International Ltd,BSE,UNITINT.BO,-18.66
UNITED INTERACTIVE LTD.,BSE,UNITEDINT.BO,
Uniroyal Industries Limited,BSE,UNIROYAL.BO,26.48
UNIVERSAL CABLES LTD.,BSE,UNIVCABLES.BO,-28.37
Uniphos Enterprises Ltd.,BSE,UNIPHOS.BO,-7.59
Unity Infraprojects Limited,NSI,UNITY.NS,
Venus Universal Ltd,BSE,VENUSUNI.BO,
Unimers India Ltd.,BSE,UNIMERQ.BO,
UNITED VAN DER HORST LTD.,BSE,UVDRHOR.BO,
Unitech Ltd.,BSE,UNITECH.BO,-37.66
Carborundum Universal Limited,NSI,CARBORUNIV.NS,-28.65
Universal Cables Limited,NSI,UNIVCABLES.NS,-27.1
Mayur Uniquoters Limited,NSI,MAYURUNIQ.NS,-15.08
UNIWORTH TEXTILES LTD.,BSE,UNIWORTHT.BO,
UNISHIRE URBAN INFRA LTD,BSE,UNISHIRE.BO,
UNIWORTH INTERNATIONAL LTD.,BSE,UNIIN.BO,
Uniworth Ltd.,BSE,UNIWORTH.BO,
Universal Autofoundry Limited,BSE,UNIAUTO.BO,
UPL LIMITED,BSE,UPL.BO,16.84
UP Hotels Ltd.,BSE,UPHOT.BO,
USHA MARTIN LTD.,BSE,USHAMART.BO,-36.8
UTL INDUSTRIES LIMITED,BSE,UTLINDS.BO,
Vardhman Textiles Limited,NSI,VTL.NS,-18.21
VARDHMAN TEXTILES LTD.,BSE,VTL.BO,-19.13
Vakrangee Limited,NSI,VAKRANGEE.NS,26.22
Vapi Enterprise Limited,BSE,VAPIPPR.BO,
Valiant Communications Limited,BSE,VALIANT.BO,-3.67
Vas Infrastructure Limited,BSE,VASINFRA.BO,-5.37
VA TECH WABAG LTD.,BSE,WABAG.BO,-9.33
VASWANI INDUSTRIES LTD.,BSE,VASWANI.BO,-14.88
VADILAL INDUSTRIES LTD.,BSE,VADILALIND.BO,-31.02
Valson Industries Ltd.,BSE,VALSONQ.BO,-32.96
Vadilal Enterprises Ltd,BSE,VADILENT.BO,3.78
VA Tech Wabag Limited,NSI,WABAG.NS,-8.98
Vani Commercials Limited,BSE,VANICOM.BO,
VAARAD VENTURES LTD,BSE,VAARAD.BO,
VAKRANGEE LIMITED,BSE,VAKRANGEE.BO,26.3
VARDHMAN HOLDINGS LTD.,BSE,VHL.BO,-12.72
Vallabh Steels Limited,BSE,VALLABHSQ.BO,
VCK Capital Market Services Limited,BSE,VCKCAP.BO,-22.2
Vertex Securities Limited,BSE,VERTEX.BO,-4.07
VEERHEALTH CARE LIMITED,BSE,VEERHEALTH.BO,-17.0
Venus Remedies Limited,NSI,VENUSREM.NS,-46.37
Velan Hotels Ltd,BSE,VELHO.BO,-26.92
Vegetable Products Limited.,BSE,VEGETABLE.BO,
Venky's (India) Limited,BSE,VENKYS.BO,-35.9
VEDANTA LIMITED,BSE,VEDL.BO,-30.72
Reliable Ventures India Ltd.,BSE,RELIABVEN.BO,-17.66
FRUITION VENTURE LTD,BSE,FRUTION.BO,
Veritas (India) Ltd.,BSE,VERITAS.BO,
VENUS REMEDIES LTD.,BSE,VENUSREM.BO,-46.18
Venky's (India) Limited,NSI,VENKEYS.NS,-35.78
KRISHNA VENTURES LIMITED,BSE,KRISHNA.BO,
Vedanta Limited,NSI,VEDL.NS,-30.49
Veljan Denison Limited,BSE,VELJAN.BO,-47.12
VIJI FINANCE LTD,BSE,VFL.BO,
V-Guard Industries Limited,NSI,VGUARD.NS,-22.09
Vintron Informatics Ltd,BSE,VINTRON.BO,
VIP Industries Limited,BSE,VIPIND.BO,-16.48
VICEROY HOTELS LTD.,BSE,VICEROY.BO,-57.21
Vikalp Securities Limited,BSE,VIKALPS.BO,
MPS Infotecnics Limited,NSI,VISESHINFO.NS,
Ed & Tech international Limited,BSE,VISUINTL.BO,
Vijay Textiles Ltd.,BSE,VIJAYTX.BO,-19.96
Vishnu Chemicals Limited,BSE,VISHNU.BO,9.23
Vision Corporation Ltd.,BSE,VISIONCO.BO,
Virinchi Limited,BSE,VIRINCHI.BO,-26.42
Vindhya Telelinks Limited,NSI,VINDHYATEL.NS,-37.57
Vipul Ltd,BSE,VIPUL.BO,-23.26
VISAKA INDUSTRIES LTD.,BSE,VISAKAIND.BO,-21.86
Viceroy Hotels Limited,NSI,VICEROY.NS,-57.46
Virat Industries Ltd,BSE,VIRAT.BO,-23.25
Vishnu Chemicals Limited,NSI,VISHNU.NS,
VISAGAR FINANCIAL SERVICES LTD,BSE,VISAGAR.BO,
VIPUL LTD INR1,NSI,VIPULLTD.NS,-17.36
Vidli Restaurants Limited,BSE,VIDLI.BO,
VLS FINANCE LTD.,BSE,VLSFINANCE.BO,-19.42
V-MART RETAIL LTD.,BSE,VMART.BO,
Voltamp Transformers Limited,BSE,VOLTAMP.BO,-32.82
V.S.T.TILLERS TRACTORS LTD.,BSE,VSTTILLERS.BO,2.11
VSD CONFIN LTD.,BSE,VSDCONF.BO,
VTM LTD.,BSE,VTMLTD.BO,-31.46
WALCHANDNAGAR INDUSTRIES LTD.,BSE,WALCHANNAG.BO,-23.83
Walchandnagar Industries Limited,NSI,WALCHANNAG.NS,-23.83
WATSON SOFTWARE LTD.,BSE,WATSSOFT.BO,
WARREN TEA LTD.,BSE,WARRENTEA.BO,-2.4
Grauer & Weil (India) Ltd.,BSE,GRAUWEIL.BO,-34.41
Welspun Corp Limited,NSI,WELCORP.NS,-16.63
WESTLIFE DEVELOPMENT LTD.,BSE,WESTLIFE.BO,17.26
WELSPUN CORP LIMITED,BSE,WELCORP.BO,-16.7
WEBEL COMMUNICATION INDUSTRIES,BSE,WEBLCOM.BO,
Weizmann Limited,NSI,WEIZMANIND.NS,-25.59
Wendt (India) Limited,BSE,WENDT.BO,-38.65
Wheels India Limited,NSI,WHEELS.NS,-14.02
Precision Wires India Ltd.,NSI,PRECWIRE.NS,-8.97
Inox Wind Limited,NSI,INOXWIND.NS,
Windsor Machines Limited,NSI,WINDMACHIN.NS,-15.96
Williamson Financial Services Limited,BSE,WILLIMFI.BO,3.84
WINDSOR MACHINES LTD.,BSE,WINDMACHIN.BO,-17.64
WOCKHARDT LTD.,BSE,WOCKPHARMA.BO,-27.8
WS Industries (India),NSI,WSI.NS,-34.81
WS Industries (India),BSE,WSIND.BO,-13.9
Adcon Capital Services Limited,BSE,ADCON.BO,
ADC INDIA COMMUNICATIONS LIMIT,BSE,ADCINDIA.BO,-12.59
ADVANI HOTELS & RESORTS (INDIA,BSE,ADVANIHOTR.BO,9.28
Greenearth Resources & Projects Limited,NSI,AUSTRAL.NS,
Ausom Enterprise Ltd,BSE,AUSOMENT.BO,-7.39
Austin Engineering Company Limited,BSE,AUSTENG.BO,-29.92
Ausom Enterprise Limited,NSI,AUSOMENT.NS,-16.0
Autoline Industries Limited,BSE,AUTOIND.BO,-44.17
Competent Automobiles Company Limited,BSE,COMPEAU.BO,-20.38
Majestic Auto Ltd.,BSE,MAJESAUT.BO,-17.43
Sar Auto Products Limited,BSE,SAPL.BO,
BAJAJ AUTO LTD.,BSE,BAJAJ-AUTO.BO,6.04
Autoline Industries Limited,NSI,AUTOIND.NS,-42.98
HONEYWELL AUTOMATION INDIA LTD,BSE,HONAUT.BO,-10.38
Honeywell Automation India Limited,NSI,HONAUT.NS,-8.76
Setco Automotive Limited,BSE,SETCO.BO,-26.97
BAJAJ HOLDINGS & INVESTMENT LT,BSE,BAJAJHLDNG.BO,-16.56
BAJAJ FINANCE LIMITED,BSE,BAJFINANCE.BO,-13.36
BAJAJ FINSERV LTD.,BSE,BAJAJFINSV.BO,-20.82
Bajaj Finserv Limited,NSI,BAJAJFINSV.NS,-20.88
Bajaj Steel Industries Ltd.,BSE,BAJAJST.BO,-10.69
Balaji Telefilms Limited,NSI,BALAJITELE.NS,-23.81
Balrampur Chini Mills Limited,NSI,BALRAMCHIN.NS,-11.47
BALLARPUR INDUSTRIES LTD.,BSE,BALLARPUR.BO,-35.15
Balkrishna Industries Limited,NSI,BALKRISIND.NS,-29.45
IndusInd Bank Limited,BSE,INDUSINDBK.BO,-17.28
BANAS FINANCE LTD.,BSE,BANASFN.BO,
CANARA BANK,BSE,CANBK.BO,-18.69
Indbank Merchant Banking Services Limited,NSI,INDBANK.NS,-11.75
BANCO PRODUCTS (INDIA) LTD.,BSE,BANCOINDIA.BO,-54.94
B&A PACKAGING INDIA LIMITED,BSE,BAPACK.BO,
Bartronics India Limited,NSI,BARTRONICS.NS,-62.36
Baron Infotech Limited,BSE,BARONINF.BO,
BATA INDIA LTD.,BSE,BATAINDIA.BO,-11.51
Bata India Limited,NSI,BATAINDIA.NS,-11.87
Beardsell Limited,NSI,BEARDSELL.NS,-25.07
BEARDSELL LIMITED,BSE,BEARDSELL.BO,
Beryl Securities Ltd,BSE,BERYLSE.BO,
BRAHMAPUTRA INFRASTRUCTURE LTD,BSE,BRAHMINFRA.BO,-24.64
Brigade Enterprises Limited,NSI,BRIGADE.NS,-10.77
Britannia Industries Limited,BSE,BRITANNIA.BO,-3.84
Bright Brothers Limited,BSE,BRIGHTBR.BO,-3.34
Britannia Industries Limited,NSI,BRITANNIA.NS,-2.57
Saboo Brothers Limited,BSE,SABOOBR.BO,
Finolex Cables Ltd.,BSE,FINCABLES.BO,-15.96
CORDS CABLE INDUSTRIES LTD.,BSE,CORDSCABLE.BO,-28.38
GR Cables Ltd.,BSE,GRCABLE.BO,
Finolex Cables Limited,NSI,FINCABLES.NS,-16.11
Cords Cable Industries Limited,NSI,CORDSCABLE.NS,-33.37
TELEPHONE CABLES LTD.,BSE,TELECABL.BO,
Precision Camshafts Limited,NSI,PRECAM.NS,
Camex Ltd.,BSE,CAMEXLTD.BO,6.68
Cantabil Retail India Limited,NSI,CANTABIL.NS,-15.1
C & C Constructions Limited,BSE,CANDC.BO,-69.23
Can Fin Homes Limited,NSI,CANFINHOME.NS,-4.66
CANTABIL RETAIL INDIA LTD.,BSE,CANTABIL.BO,-13.35
Can Fin Homes Ltd.,BSE,CANFINHOME.BO,-4.2
INDITRADE CAPITAL LIMITED,BSE,INDICAP.BO,-23.65
CAPRIHANS INDIA LTD.,BSE,CAPRIHANS.BO,-37.2
Chartered Capital and Investment Limited,BSE,CHRTEDCA.BO,
Premier Capital Services Limited,BSE,PREMCAP.BO,
Madhur Capital & Finance Limited,BSE,MADHURC.BO,
Intec Capital Ltd.,BSE,INTECCAP.BO,-11.19
Reliance Capital Limited,NSI,RELCAPITAL.NS,-59.45
Pro Fin Capital Services Ltd.,BSE,PROFINC.BO,13.04
CASTROL INDIA LTD.,BSE,CASTROLIND.BO,-15.44
CATVISION LIMITED,BSE,CATVISION.BO,10.16
Continental Chemicals Limited,BSE,CONTCHM.BO,
Mangalore Chemicals & Fertilizers Limited,NSI,MANGCHEFER.NS,4.98
Reliance Chemotex Industries Limited,BSE,RELCHEMQ.BO,11.48
CHIPLUN FINE CHEMICALS LTD.,BSE,CHIPLUN.BO,
CHL Ltd.,BSE,CHLLTD.BO,-17.14
Saboo Sodium Chloro Ltd.,BSE,SABOOSOD.BO,-5.44
Coal India Limited,NSI,COALINDIA.NS,-28.29
COASTAL CORPORATION LTD.,BSE,COASTCORP.BO,
Metal Coatings (india) Ltd,BSE,METALCO.BO,-7.28
MANAKSIA COATED ME INR1,NSI,MANAKCOAT.NS,
COAL INDIA LTD.,BSE,COALINDIA.BO,-28.11
Ennore Coke Limited,BSE,ENNORE.BO,
Colgate-Palmolive (India) Limited,NSI,COLPAL.NS,-36.46
COLGATE-PALMOLIVE (INDIA) LTD.,BSE,COLPAL.BO,-36.39
Compuage Infocom Ltd.,BSE,COMPUAGE.BO,-13.74
Comfort Intech Ltd,BSE,COMFINTE.BO,-6.1
International Combustion (India) Ltd.,BSE,INTLCOMBQ.BO,-17.24
COMFORT COMMOTRADE LTD.,BSE,COMCL.BO,-20.46
COROMANDEL ENGINEERING COMPANY,BSE,COROENGG.BO,-38.83
COMFORT FINCAP LTD.,BSE,COMFINCAP.BO,
Ind Agiv Commerce Ltd,BSE,INDAGIV.BO,
International Conveyors Ltd,BSE,INTLCONV.BO,-4.93
Continental Controls Ltd.,BSE,CONTICON.BO,-9.36
Contil India Ltd,BSE,CONTILI.BO,
Conart Engineers Limited,BSE,CONART.BO,4.91
Saumya Consultants Ltd.,BSE,SAUMYA.BO,
Thomas Cook (India) Limited,NSI,THOMASCOOK.NS,-34.78
Cosco (India) Limited,BSE,COSCO.BO,10.69
GREAVES COTTON LTD.,BSE,GREAVESCOT.BO,-14.28
SALONA COTSPIN LTD.,BSE,SALONACOT.BO,-1.91
Mayukh Dealtrade Limited,BSE,MAYUKH.BO,
Deco-Mica Limited,BSE,DECOMIC.BO,
DELTA MAGNETS LTD.,BSE,DELTAMAGNT.BO,-3.31
Delta Corp Limited,BSE,DELTACORP.BO,-25.17
Delta Magnets Limited,NSI,DELTAMAGNT.NS,0.0
Delta Industrial Resources Lim,BSE,DELTA.BO,
DETROIT INDUSTRIES LTD.,BSE,DETRIND.BO,
Prime Property Development Corporation Ltd.,BSE,PRIMEPRO.BO,-10.76
